0.0,0.30871945533265976,0.6655489517945736,0.0,0.2757480694417024,0.7829017787900358,0.0,0.7499061812554475,0.17737847790937833,0.20976756886633208,0.0,0.5874273817862956,0.0,0.5800248845020607,0.0,0.35791991947712865,0.0,0.9740356814958814,0.0,0.2916564974118041
0.0,0.0,0.3691214939418974,0.4346610851406103,0.4726884208758554,0.8273224240149951,0.8338662354441657,0.2805719916728102,0.17927344087491737,0.0,0.4209717066310287,0.6998586450671721,0.5716203055299767,0.8718145959648387,0.0,0.3743593560890043,0.908614580207571,0.8091248167277394,0.4633992710283451,0.5399094342593693
0.12625782329876534,0.027314166285965835,0.48384385495430515,0.39576628017124216,0.0,0.6462319787976428,0.0,0.0,0.9760344716184084,0.7751206959271756,0.8992053297295577,0.4313095551354611,0.3151474713673178,0.096450915880824,0.0,0.8053907199213823,0.09294681694145557,0.5483346917317515,0.9674953220085111,0.0
0.014055818452733182,0.0,0.835155555007701,0.6882460693475149,0.1157501237196259,0.8951422853569353,0.38258099118168587,0.0,0.0,0.9622362202497228,0.5735347186765608,0.821745557953679,0.6141067547923854,0.3614706128921814,0.0,0.0,0.75802986463498,0.0,0.7754099185924647,0.8628241587977618
0.1601307542881809,0.0,0.0,0.0,0.0,0.0,0.0,0.6140948241989225,0.15271174308113877,0.5489937328293971,0.7201246754012255,0.015246621455438758,0.10385689724130098,0.8976338235309476,0.8474594867482883,0.4232016820908536,0.6028944695965659,0.4822317213379962,0.5173002710390959,0.0
0.8511105517513011,0.0,0.3694863803587539,0.28442275960610364,0.0,0.1225322579512087,0.5491691115143541,0.7275365034290848,0.8180555270246112,0.0,0.6463525525118458,0.0,0.9133144945237442,0.5863145983289133,0.9996953460696848,0.7792026912116196,0.07471399925738265,0.175863201981718,0.6890734503429417,0.35885662535669116
0.7671216444241212,0.17701350179026742,0.0,0.4605078047844824,0.04099640693903672,0.0,0.0,0.6394518384284485,0.5166242130637467,0.26400242201489443,0.6991707356898534,0.45466718262259376,0.4824310895538776,0.5887273230114028,0.2606430086088475,0.24761753553488053,0.3397728172797295,0.8134709073783778,0.0,0.9487981214932968
0.6436811749976528,0.0,0.7455289570035387,0.6947056690400056,0.5373939277251666,0.725299650088167,0.8398659092547522,0.3339565206430066,0.0,0.0,0.527263841932272,0.9633371279771417,0.0,0.0,0.0,0.0,0.8617372133525841,0.600866554883861,0.0,0.0
0.17269455933310796,0.05871560541486287,0.0699862407603622,0.9162937751675898,0.5629902400450396,0.08028217034514151,0.5601439765052083,0.6108360987453948,0.0,0.17942644263327323,0.0,0.0,0.3188861415720873,0.7276379438786885,0.8125581146529808,0.8488935564489962,0.8128869412181173,0.0,0.012207078788490922,0.13527063443116194
0.689649109462087,0.0,0.8831571536052205,0.0,0.45335217210066325,0.7376534846283613,0.03452107621001388,0.0,0.893395046645043,0.4571300874903905,0.1554665148157489,0.46167626866248745,0.5725401375412691,0.7082174342666011,0.0,0.6945599744261157,0.20176611571220648,0.622544320874315,0.0,0.976876449588937
